"Match_ID","Season","City","Team1","Team2","Toss_Winner","Toss_Decision","Runs_Team1","Runs_Team2","Winner","Player_of_Match","Venue"
187,2024,"Jaipur","Chennai Super Kings","Delhi Capitals","KKR","Field",153,134,"Chennai Super Kings","Virat Kohli","Eden Gardens"
188,2024,"Bangalore","Mumbai Indians","Punjab Kings","Delhi Capitals","Bat",120,214,"Punjab Kings","Andre Russell","Chepauk Stadium"
189,2022,"Kolkata","Rajasthan Royals","Sunrisers Hyderabad","Chennai Super Kings","Bat",211,202,"Rajasthan Royals","Hardik Pandya","Chepauk Stadium"
190,2015,"Kolkata","Chennai Super Kings","Delhi Capitals","RCB","Field",193,217,"Delhi Capitals","MS Dhoni","Chepauk Stadium"
191,2015,"Kolkata","Sunrisers Hyderabad","Delhi Capitals","Chennai Super Kings","Bat",159,171,"Delhi Capitals","Andre Russell","Eden Gardens"
192,2020,"Bangalore","Delhi Capitals","KKR","KKR","Field",129,181,"KKR","Andre Russell","Chinnaswamy Stadium"
193,2019,"Bangalore","RCB","Chennai Super Kings","Sunrisers Hyderabad","Field",162,201,"Chennai Super Kings","AB de Villiers","Feroz Shah Kotla"
194,2022,"Hyderabad","Sunrisers Hyderabad","KKR","KKR","Bat",151,142,"Sunrisers Hyderabad","Hardik Pandya","Wankhede Stadium"
195,2015,"Mohali","KKR","Chennai Super Kings","Chennai Super Kings","Field",198,166,"KKR","MS Dhoni","Wankhede Stadium"
196,2020,"Jaipur","Rajasthan Royals","Delhi Capitals","Chennai Super Kings","Bat",179,163,"Rajasthan Royals","KL Rahul","Chinnaswamy Stadium"
197,2019,"Mumbai","Rajasthan Royals","KKR","KKR","Field",173,163,"Rajasthan Royals","Rohit Sharma","Eden Gardens"
198,2016,"Mumbai","KKR","KKR","RCB","Field",196,210,"KKR","AB de Villiers","Wankhede Stadium"
199,2023,"Kolkata","Mumbai Indians","Delhi Capitals","Punjab Kings","Field",161,135,"Mumbai Indians","Hardik Pandya","Rajiv Gandhi Stadium"
200,2024,"Delhi","Sunrisers Hyderabad","KKR","Sunrisers Hyderabad","Field",138,171,"KKR","Hardik Pandya","Rajiv Gandhi Stadium"
201,2020,"Jaipur","Punjab Kings","Rajasthan Royals","Chennai Super Kings","Bat",150,123,"Punjab Kings","Rohit Sharma","Chinnaswamy Stadium"
202,2024,"Bangalore","Punjab Kings","RCB","Chennai Super Kings","Bat",185,162,"Punjab Kings","MS Dhoni","Rajiv Gandhi Stadium"
203,2021,"Jaipur","KKR","Sunrisers Hyderabad","KKR","Bat",180,167,"KKR","Andre Russell","Feroz Shah Kotla"
204,2019,"Delhi","Mumbai Indians","Delhi Capitals","Delhi Capitals","Bat",218,208,"Mumbai Indians","David Warner","Eden Gardens"
205,2015,"Jaipur","Sunrisers Hyderabad","KKR","Sunrisers Hyderabad","Field",206,202,"Sunrisers Hyderabad","Virat Kohli","Feroz Shah Kotla"
206,2020,"Delhi","Sunrisers Hyderabad","Chennai Super Kings","RCB","Bat",173,125,"Sunrisers Hyderabad","Rohit Sharma","Chinnaswamy Stadium"
207,2024,"Delhi","Punjab Kings","Delhi Capitals","KKR","Bat",172,152,"Punjab Kings","Virat Kohli","Feroz Shah Kotla"
208,2018,"Kolkata","RCB","Chennai Super Kings","Punjab Kings","Bat",136,158,"Chennai Super Kings","Hardik Pandya","Chinnaswamy Stadium"
209,2023,"Mumbai","Sunrisers Hyderabad","Delhi Capitals","Punjab Kings","Field",192,130,"Sunrisers Hyderabad","Andre Russell","Rajiv Gandhi Stadium"
210,2020,"Chennai","KKR","Rajasthan Royals","Chennai Super Kings","Field",123,136,"Rajasthan Royals","Virat Kohli","Wankhede Stadium"
211,2020,"Jaipur","Sunrisers Hyderabad","Punjab Kings","RCB","Field",215,193,"Sunrisers Hyderabad","MS Dhoni","Eden Gardens"
212,2019,"Kolkata","RCB","Sunrisers Hyderabad","Delhi Capitals","Bat",220,137,"RCB","Virat Kohli","Feroz Shah Kotla"
213,2024,"Hyderabad","Delhi Capitals","Delhi Capitals","Punjab Kings","Bat",179,215,"Delhi Capitals","Virat Kohli","Eden Gardens"
214,2018,"Bangalore","KKR","Rajasthan Royals","Mumbai Indians","Bat",201,139,"KKR","David Warner","Wankhede Stadium"
215,2023,"Mumbai","KKR","Sunrisers Hyderabad","Punjab Kings","Bat",148,120,"KKR","Virat Kohli","Chinnaswamy Stadium"
216,2024,"Bangalore","KKR","KKR","Chennai Super Kings","Bat",133,135,"KKR","Andre Russell","Eden Gardens"
217,2024,"Mumbai","Punjab Kings","RCB","Punjab Kings","Field",195,163,"Punjab Kings","David Warner","Chepauk Stadium"
218,2015,"Mohali","Mumbai Indians","RCB","KKR","Field",137,205,"RCB","MS Dhoni","Chinnaswamy Stadium"
219,2017,"Mohali","Chennai Super Kings","Punjab Kings","Sunrisers Hyderabad","Bat",169,151,"Chennai Super Kings","Rohit Sharma","Chinnaswamy Stadium"
220,2022,"Bangalore","RCB","Sunrisers Hyderabad","RCB","Bat",120,138,"Sunrisers Hyderabad","Andre Russell","Feroz Shah Kotla"
221,2022,"Kolkata","KKR","Chennai Super Kings","Sunrisers Hyderabad","Bat",166,143,"KKR","KL Rahul","Rajiv Gandhi Stadium"
222,2022,"Delhi","RCB","KKR","Chennai Super Kings","Bat",158,124,"RCB","David Warner","Wankhede Stadium"
223,2021,"Delhi","Mumbai Indians","Delhi Capitals","Delhi Capitals","Bat",168,148,"Mumbai Indians","MS Dhoni","Chinnaswamy Stadium"
224,2017,"Mohali","Rajasthan Royals","Punjab Kings","KKR","Field",182,202,"Punjab Kings","MS Dhoni","Chepauk Stadium"
225,2021,"Delhi","Sunrisers Hyderabad","Chennai Super Kings","Punjab Kings","Bat",126,218,"Chennai Super Kings","David Warner","Chinnaswamy Stadium"
226,2015,"Chennai","Punjab Kings","Sunrisers Hyderabad","Delhi Capitals","Bat",176,156,"Punjab Kings","Virat Kohli","Feroz Shah Kotla"
227,2024,"Mumbai","Delhi Capitals","Chennai Super Kings","KKR","Field",170,134,"Delhi Capitals","Virat Kohli","Chinnaswamy Stadium"
228,2020,"Mohali","Delhi Capitals","Punjab Kings","Mumbai Indians","Bat",167,128,"Delhi Capitals","AB de Villiers","Rajiv Gandhi Stadium"
229,2018,"Jaipur","Chennai Super Kings","RCB","Mumbai Indians","Bat",152,140,"Chennai Super Kings","Virat Kohli","Chepauk Stadium"
230,2019,"Delhi","RCB","RCB","Mumbai Indians","Bat",169,212,"RCB","MS Dhoni","Chinnaswamy Stadium"
231,2017,"Chennai","Delhi Capitals","Chennai Super Kings","Chennai Super Kings","Field",132,125,"Delhi Capitals","AB de Villiers","Eden Gardens"
232,2015,"Chennai","Punjab Kings","KKR","Chennai Super Kings","Field",201,120,"Punjab Kings","AB de Villiers","Eden Gardens"
233,2020,"Mumbai","Punjab Kings","Rajasthan Royals","Chennai Super Kings","Bat",189,145,"Punjab Kings","Rohit Sharma","Wankhede Stadium"
234,2024,"Kolkata","Mumbai Indians","KKR","Mumbai Indians","Bat",220,138,"Mumbai Indians","AB de Villiers","Chepauk Stadium"
235,2016,"Mumbai","Sunrisers Hyderabad","Punjab Kings","Mumbai Indians","Field",140,193,"Punjab Kings","Rohit Sharma","Eden Gardens"
236,2022,"Chennai","KKR","Delhi Capitals","Rajasthan Royals","Bat",201,134,"KKR","Andre Russell","Chinnaswamy Stadium"
237,2017,"Chennai","Sunrisers Hyderabad","Chennai Super Kings","Rajasthan Royals","Bat",204,162,"Sunrisers Hyderabad","Hardik Pandya","Chinnaswamy Stadium"
238,2017,"Chennai","Chennai Super Kings","Rajasthan Royals","Mumbai Indians","Bat",179,133,"Chennai Super Kings","MS Dhoni","Chinnaswamy Stadium"
239,2020,"Hyderabad","KKR","Sunrisers Hyderabad","Chennai Super Kings","Field",127,166,"Sunrisers Hyderabad","Rohit Sharma","Chinnaswamy Stadium"
240,2022,"Kolkata","Delhi Capitals","RCB","Mumbai Indians","Bat",146,213,"RCB","MS Dhoni","Chepauk Stadium"
241,2019,"Bangalore","Delhi Capitals","RCB","Delhi Capitals","Bat",165,170,"RCB","MS Dhoni","Chinnaswamy Stadium"
242,2017,"Mohali","Punjab Kings","KKR","RCB","Field",220,196,"Punjab Kings","Hardik Pandya","Chinnaswamy Stadium"
243,2016,"Mohali","Delhi Capitals","KKR","Rajasthan Royals","Bat",176,162,"Delhi Capitals","Andre Russell","Eden Gardens"
244,2024,"Jaipur","Sunrisers Hyderabad","Mumbai Indians","Delhi Capitals","Bat",197,158,"Sunrisers Hyderabad","David Warner","Chinnaswamy Stadium"
245,2017,"Jaipur","Rajasthan Royals","Punjab Kings","RCB","Field",178,160,"Rajasthan Royals","Virat Kohli","Chepauk Stadium"
246,2017,"Jaipur","Delhi Capitals","Sunrisers Hyderabad","Sunrisers Hyderabad","Field",177,150,"Delhi Capitals","David Warner","Chepauk Stadium"
247,2016,"Mumbai","Mumbai Indians","Delhi Capitals","Delhi Capitals","Bat",139,198,"Delhi Capitals","AB de Villiers","Feroz Shah Kotla"
248,2023,"Chennai","Sunrisers Hyderabad","Chennai Super Kings","Punjab Kings","Bat",211,154,"Sunrisers Hyderabad","Virat Kohli","Wankhede Stadium"
249,2024,"Mumbai","Sunrisers Hyderabad","Rajasthan Royals","Delhi Capitals","Field",209,173,"Sunrisers Hyderabad","Andre Russell","Chinnaswamy Stadium"
250,2019,"Mohali","Chennai Super Kings","Rajasthan Royals","Delhi Capitals","Bat",208,155,"Chennai Super Kings","Hardik Pandya","Eden Gardens"
251,2024,"Mumbai","Mumbai Indians","Chennai Super Kings","Delhi Capitals","Bat",197,133,"Mumbai Indians","AB de Villiers","Chinnaswamy Stadium"
252,2024,"Mohali","Sunrisers Hyderabad","Rajasthan Royals","RCB","Bat",137,150,"Rajasthan Royals","MS Dhoni","Eden Gardens"
253,2020,"Jaipur","Chennai Super Kings","Delhi Capitals","Rajasthan Royals","Field",163,195,"Delhi Capitals","Rohit Sharma","Wankhede Stadium"
254,2015,"Mumbai","Delhi Capitals","Chennai Super Kings","Chennai Super Kings","Field",141,203,"Chennai Super Kings","David Warner","Feroz Shah Kotla"
255,2015,"Mohali","Delhi Capitals","Sunrisers Hyderabad","Delhi Capitals","Bat",120,201,"Sunrisers Hyderabad","AB de Villiers","Chepauk Stadium"
256,2018,"Chennai","Mumbai Indians","RCB","RCB","Bat",196,182,"Mumbai Indians","KL Rahul","Rajiv Gandhi Stadium"
257,2024,"Jaipur","Rajasthan Royals","Delhi Capitals","Delhi Capitals","Bat",182,196,"Delhi Capitals","AB de Villiers","Chepauk Stadium"
258,2021,"Mumbai","Rajasthan Royals","Sunrisers Hyderabad","Punjab Kings","Field",218,215,"Rajasthan Royals","AB de Villiers","Feroz Shah Kotla"
259,2018,"Kolkata","Chennai Super Kings","RCB","Delhi Capitals","Bat",184,130,"Chennai Super Kings","KL Rahul","Eden Gardens"
260,2019,"Kolkata","Delhi Capitals","Mumbai Indians","Chennai Super Kings","Field",197,163,"Delhi Capitals","David Warner","Feroz Shah Kotla"
261,2020,"Hyderabad","KKR","Mumbai Indians","KKR","Field",165,131,"KKR","Virat Kohli","Eden Gardens"
262,2023,"Chennai","Chennai Super Kings","Sunrisers Hyderabad","Delhi Capitals","Bat",137,131,"Chennai Super Kings","MS Dhoni","Rajiv Gandhi Stadium"
263,2023,"Chennai","Sunrisers Hyderabad","Chennai Super Kings","RCB","Bat",184,203,"Chennai Super Kings","Andre Russell","Chepauk Stadium"
264,2016,"Mohali","Rajasthan Royals","KKR","Mumbai Indians","Field",123,164,"KKR","MS Dhoni","Wankhede Stadium"
265,2018,"Jaipur","Punjab Kings","Sunrisers Hyderabad","Chennai Super Kings","Bat",130,127,"Punjab Kings","Hardik Pandya","Eden Gardens"
266,2024,"Delhi","Rajasthan Royals","KKR","KKR","Field",177,147,"Rajasthan Royals","David Warner","Rajiv Gandhi Stadium"
267,2021,"Chennai","Chennai Super Kings","Sunrisers Hyderabad","Punjab Kings","Field",132,198,"Sunrisers Hyderabad","Rohit Sharma","Chinnaswamy Stadium"
268,2022,"Kolkata","RCB","Delhi Capitals","KKR","Field",153,187,"Delhi Capitals","Virat Kohli","Wankhede Stadium"
269,2018,"Hyderabad","Mumbai Indians","Punjab Kings","Sunrisers Hyderabad","Bat",214,189,"Mumbai Indians","Virat Kohli","Chepauk Stadium"
270,2015,"Hyderabad","Mumbai Indians","Rajasthan Royals","Chennai Super Kings","Bat",191,135,"Mumbai Indians","Hardik Pandya","Rajiv Gandhi Stadium"
271,2017,"Jaipur","Delhi Capitals","Mumbai Indians","Mumbai Indians","Field",167,199,"Mumbai Indians","AB de Villiers","Eden Gardens"
272,2024,"Hyderabad","Delhi Capitals","Rajasthan Royals","Mumbai Indians","Bat",150,164,"Rajasthan Royals","MS Dhoni","Wankhede Stadium"
273,2022,"Chennai","RCB","KKR","Chennai Super Kings","Field",203,186,"RCB","MS Dhoni","Chinnaswamy Stadium"
274,2021,"Chennai","Chennai Super Kings","KKR","KKR","Bat",124,136,"KKR","David Warner","Eden Gardens"
275,2022,"Bangalore","Delhi Capitals","Punjab Kings","Punjab Kings","Field",163,184,"Punjab Kings","AB de Villiers","Eden Gardens"
276,2017,"Delhi","Punjab Kings","KKR","Delhi Capitals","Field",182,166,"Punjab Kings","Virat Kohli","Feroz Shah Kotla"
277,2020,"Bangalore","Delhi Capitals","Rajasthan Royals","Sunrisers Hyderabad","Field",189,158,"Delhi Capitals","Rohit Sharma","Chepauk Stadium"
278,2021,"Kolkata","RCB","KKR","KKR","Field",220,200,"RCB","David Warner","Feroz Shah Kotla"
279,2023,"Kolkata","RCB","KKR","Mumbai Indians","Bat",187,140,"RCB","AB de Villiers","Chepauk Stadium"
280,2016,"Hyderabad","Mumbai Indians","Sunrisers Hyderabad","Punjab Kings","Field",199,157,"Mumbai Indians","Virat Kohli","Chinnaswamy Stadium"
281,2024,"Chennai","KKR","Punjab Kings","Punjab Kings","Bat",140,136,"KKR","Rohit Sharma","Rajiv Gandhi Stadium"
282,2017,"Kolkata","Chennai Super Kings","RCB","Punjab Kings","Field",174,162,"Chennai Super Kings","Rohit Sharma","Chepauk Stadium"
283,2022,"Mohali","Rajasthan Royals","Punjab Kings","Delhi Capitals","Bat",181,177,"Rajasthan Royals","Rohit Sharma","Eden Gardens"
284,2018,"Delhi","Mumbai Indians","Sunrisers Hyderabad","Chennai Super Kings","Bat",174,200,"Sunrisers Hyderabad","KL Rahul","Eden Gardens"
285,2019,"Delhi","Rajasthan Royals","Mumbai Indians","Sunrisers Hyderabad","Bat",145,197,"Mumbai Indians","AB de Villiers","Chepauk Stadium"
286,2018,"Chennai","Chennai Super Kings","Rajasthan Royals","Delhi Capitals","Bat",177,169,"Chennai Super Kings","AB de Villiers","Chinnaswamy Stadium"
287,2015,"Mohali","Sunrisers Hyderabad","Chennai Super Kings","KKR","Field",209,173,"Sunrisers Hyderabad","KL Rahul","Eden Gardens"
288,2019,"Bangalore","KKR","Chennai Super Kings","Chennai Super Kings","Field",153,209,"Chennai Super Kings","KL Rahul","Rajiv Gandhi Stadium"
289,2015,"Kolkata","Delhi Capitals","Punjab Kings","KKR","Field",134,214,"Punjab Kings","Hardik Pandya","Wankhede Stadium"
290,2022,"Mohali","Sunrisers Hyderabad","KKR","Delhi Capitals","Field",133,204,"KKR","Hardik Pandya","Wankhede Stadium"
291,2015,"Hyderabad","Mumbai Indians","Punjab Kings","Mumbai Indians","Bat",195,188,"Mumbai Indians","Rohit Sharma","Chinnaswamy Stadium"
292,2019,"Jaipur","Mumbai Indians","Chennai Super Kings","Rajasthan Royals","Bat",199,125,"Mumbai Indians","David Warner","Chinnaswamy Stadium"
293,2015,"Bangalore","Mumbai Indians","RCB","Mumbai Indians","Field",177,180,"RCB","Virat Kohli","Chepauk Stadium"
294,2023,"Chennai","Delhi Capitals","KKR","Delhi Capitals","Bat",148,130,"Delhi Capitals","Andre Russell","Chepauk Stadium"
295,2018,"Bangalore","Rajasthan Royals","Punjab Kings","Rajasthan Royals","Field",201,163,"Rajasthan Royals","MS Dhoni","Chepauk Stadium"
296,2015,"Kolkata","Punjab Kings","RCB","Delhi Capitals","Field",196,194,"Punjab Kings","David Warner","Wankhede Stadium"
297,2019,"Mumbai","Punjab Kings","Mumbai Indians","Mumbai Indians","Bat",135,161,"Mumbai Indians","AB de Villiers","Wankhede Stadium"
298,2023,"Chennai","Punjab Kings","KKR","Rajasthan Royals","Bat",204,202,"Punjab Kings","Rohit Sharma","Chinnaswamy Stadium"
299,2017,"Chennai","RCB","KKR","Sunrisers Hyderabad","Bat",167,202,"KKR","Andre Russell","Feroz Shah Kotla"
300,2018,"Bangalore","Mumbai Indians","Sunrisers Hyderabad","Chennai Super Kings","Bat",184,133,"Mumbai Indians","Virat Kohli","Chepauk Stadium"
301,2018,"Mumbai","Chennai Super Kings","Sunrisers Hyderabad","RCB","Field",157,122,"Chennai Super Kings","KL Rahul","Chepauk Stadium"
302,2018,"Hyderabad","Chennai Super Kings","Delhi Capitals","KKR","Bat",133,136,"Delhi Capitals","David Warner","Wankhede Stadium"
303,2024,"Delhi","Mumbai Indians","Chennai Super Kings","Delhi Capitals","Bat",173,156,"Mumbai Indians","MS Dhoni","Chepauk Stadium"
304,2017,"Mumbai","Chennai Super Kings","Rajasthan Royals","Punjab Kings","Field",177,130,"Chennai Super Kings","Virat Kohli","Chepauk Stadium"
305,2017,"Delhi","Mumbai Indians","Rajasthan Royals","Rajasthan Royals","Bat",149,166,"Rajasthan Royals","Virat Kohli","Rajiv Gandhi Stadium"
306,2024,"Hyderabad","Delhi Capitals","RCB","Punjab Kings","Bat",215,181,"Delhi Capitals","David Warner","Feroz Shah Kotla"
307,2023,"Delhi","Chennai Super Kings","Sunrisers Hyderabad","Delhi Capitals","Bat",182,184,"Sunrisers Hyderabad","AB de Villiers","Chepauk Stadium"
308,2018,"Hyderabad","RCB","Chennai Super Kings","Mumbai Indians","Field",143,131,"RCB","Hardik Pandya","Wankhede Stadium"
309,2017,"Chennai","Delhi Capitals","Chennai Super Kings","Punjab Kings","Bat",190,134,"Delhi Capitals","Virat Kohli","Chepauk Stadium"
310,2024,"Mumbai","Rajasthan Royals","Sunrisers Hyderabad","Mumbai Indians","Field",121,200,"Sunrisers Hyderabad","David Warner","Wankhede Stadium"
311,2017,"Bangalore","KKR","Sunrisers Hyderabad","Rajasthan Royals","Field",124,126,"Sunrisers Hyderabad","David Warner","Eden Gardens"
312,2018,"Hyderabad","Delhi Capitals","Sunrisers Hyderabad","Chennai Super Kings","Bat",168,147,"Delhi Capitals","AB de Villiers","Chepauk Stadium"
313,2016,"Mohali","Chennai Super Kings","Sunrisers Hyderabad","Rajasthan Royals","Bat",211,208,"Chennai Super Kings","Andre Russell","Chinnaswamy Stadium"
314,2015,"Delhi","Mumbai Indians","KKR","Mumbai Indians","Bat",169,127,"Mumbai Indians","Andre Russell","Rajiv Gandhi Stadium"
315,2019,"Hyderabad","KKR","Sunrisers Hyderabad","Mumbai Indians","Field",202,161,"KKR","David Warner","Chepauk Stadium"
316,2024,"Chennai","Punjab Kings","KKR","Delhi Capitals","Bat",133,130,"Punjab Kings","MS Dhoni","Eden Gardens"
317,2020,"Kolkata","Chennai Super Kings","Rajasthan Royals","Delhi Capitals","Field",153,169,"Rajasthan Royals","MS Dhoni","Chepauk Stadium"
318,2020,"Mohali","Punjab Kings","Chennai Super Kings","Delhi Capitals","Bat",161,213,"Chennai Super Kings","Virat Kohli","Feroz Shah Kotla"
319,2019,"Delhi","Rajasthan Royals","Delhi Capitals","Chennai Super Kings","Field",145,187,"Delhi Capitals","Hardik Pandya","Chinnaswamy Stadium"
320,2019,"Hyderabad","Delhi Capitals","Punjab Kings","Mumbai Indians","Field",128,217,"Punjab Kings","MS Dhoni","Eden Gardens"
321,2016,"Mumbai","Mumbai Indians","Sunrisers Hyderabad","Rajasthan Royals","Field",149,144,"Mumbai Indians","MS Dhoni","Chinnaswamy Stadium"
322,2022,"Jaipur","Sunrisers Hyderabad","Punjab Kings","KKR","Bat",210,191,"Sunrisers Hyderabad","AB de Villiers","Chepauk Stadium"
323,2023,"Chennai","Delhi Capitals","Mumbai Indians","Mumbai Indians","Field",135,207,"Mumbai Indians","Rohit Sharma","Rajiv Gandhi Stadium"
324,2023,"Chennai","Mumbai Indians","Sunrisers Hyderabad","Rajasthan Royals","Field",120,190,"Sunrisers Hyderabad","Rohit Sharma","Eden Gardens"
325,2021,"Delhi","KKR","Delhi Capitals","Sunrisers Hyderabad","Field",179,152,"KKR","AB de Villiers","Chepauk Stadium"
326,2022,"Mohali","RCB","Rajasthan Royals","Punjab Kings","Field",196,154,"RCB","AB de Villiers","Rajiv Gandhi Stadium"
327,2018,"Bangalore","Mumbai Indians","RCB","Chennai Super Kings","Field",183,127,"Mumbai Indians","Andre Russell","Wankhede Stadium"
328,2018,"Hyderabad","Punjab Kings","Sunrisers Hyderabad","Sunrisers Hyderabad","Bat",184,186,"Sunrisers Hyderabad","AB de Villiers","Rajiv Gandhi Stadium"
329,2016,"Delhi","Mumbai Indians","Sunrisers Hyderabad","Rajasthan Royals","Field",131,205,"Sunrisers Hyderabad","KL Rahul","Wankhede Stadium"
330,2023,"Bangalore","Chennai Super Kings","Mumbai Indians","Rajasthan Royals","Bat",182,150,"Chennai Super Kings","Andre Russell","Chinnaswamy Stadium"
331,2024,"Chennai","KKR","RCB","Sunrisers Hyderabad","Field",200,174,"KKR","KL Rahul","Feroz Shah Kotla"
332,2017,"Chennai","Chennai Super Kings","RCB","RCB","Bat",143,197,"RCB","KL Rahul","Feroz Shah Kotla"
333,2016,"Mohali","Mumbai Indians","RCB","Sunrisers Hyderabad","Bat",158,197,"RCB","Virat Kohli","Chepauk Stadium"
334,2023,"Mohali","Delhi Capitals","KKR","Punjab Kings","Bat",219,171,"Delhi Capitals","MS Dhoni","Chepauk Stadium"
335,2019,"Mohali","Delhi Capitals","Mumbai Indians","Sunrisers Hyderabad","Bat",170,171,"Mumbai Indians","David Warner","Feroz Shah Kotla"
336,2024,"Kolkata","Mumbai Indians","Punjab Kings","Mumbai Indians","Field",186,212,"Punjab Kings","Andre Russell","Chepauk Stadium"
337,2022,"Jaipur","Sunrisers Hyderabad","KKR","Punjab Kings","Bat",143,123,"Sunrisers Hyderabad","Virat Kohli","Chinnaswamy Stadium"
338,2022,"Jaipur","Rajasthan Royals","RCB","Chennai Super Kings","Bat",177,183,"RCB","Andre Russell","Chinnaswamy Stadium"
339,2017,"Delhi","Mumbai Indians","Rajasthan Royals","KKR","Field",158,152,"Mumbai Indians","KL Rahul","Eden Gardens"
340,2018,"Hyderabad","Delhi Capitals","Chennai Super Kings","Rajasthan Royals","Field",190,156,"Delhi Capitals","MS Dhoni","Feroz Shah Kotla"
341,2022,"Bangalore","Delhi Capitals","RCB","Sunrisers Hyderabad","Field",127,133,"RCB","KL Rahul","Eden Gardens"
342,2016,"Mohali","Chennai Super Kings","Rajasthan Royals","Punjab Kings","Bat",137,184,"Rajasthan Royals","Virat Kohli","Chepauk Stadium"
